account_id,source_game_id,champion,game_id_list,begin_time,end_time
ttb3yPA6vS5mKqFJXKMInhub5TzR_fZ_f6X2xlANb7foCg,3689912029,517,"[3689912029, 3689356767, 3685514450]",1604547673087,1606966873087
AYEQEstBWQ2dNZGsyvyEPs3iiWfmDbk2_1B9T6rQKPZ0Bw,3687365256,18,"[3687365256, 3687330601, 3687285217]",1604391834833,1606811034833
CcdEYnDJmmqbfyO6hMYLnukE2LfBTfhGP4A7ZnUDxLK58Pc,3687365256,555,"[3687365256, 3642622678, 3642545622, 3642487980, 3642510217, 3642388597, 3642372239, 3642267253, 3642300665, 3642254370]",1603182234833,1606811034833
H2Wg77hefnAJq2X-MC0gvZ7UGvBYiZiARAfrdsIdJTadh5WSESxcy9cr,3687365256,62,"[3687365256, 3686183950, 3686098181, 3664091946, 3659631955, 3659361542, 3657559311]",1604391834833,1606811034833
qnVJNLgmnN0McmF0cl5oUWq4CiW_4tLKof1d3wxLToW3oNs,3687365256,69,"[3687365256, 3681376127, 3664601046]",1603787034833,1606811034833
gfoQk22sI-dfXIffTqfBUbiCAqyWTQlHK2OAtS3LeKpXLmSd0QFnJi6I,3687365256,64,"[3687365256, 3686576967, 3684777592, 3684756243, 3684723582, 3683979397, 3683274707, 3683271325, 3683211090]",1605601434833,1606811034833
d5kN3l5QMkA6wasJFNvID9_6ypqdUca4cS31v72KBYf4l58,3687365256,89,[3687365256],1603182234833,1606811034833
6rJuvyLaWzHH5lnUy0NH5jvtUyoi8mh0P2T5Y9Yownufpng,3687365256,121,"[3687365256, 3686811996, 3685715014, 3685430744, 3685360102, 3684119096, 3684028072, 3683848927, 3683156926, 3682113464, 3681351709, 3680510592, 3680260509, 3680234033, 3680166894, 3680130832, 3679964413, 3679949898, 3679826221, 3679587604, 3679034700, 3678784411, 3678735091, 3678249020]",1605601434833,1606811034833
rvnTXQsgTp2dViQJvljjs7GrURhMRPZTQa_4PdfJAt_wjAs,3687365256,81,[3687365256],1603182234833,1606811034833
qHInMua35Pep3S0-wEVnLra4rRDhBAhUvC5E_iYs2vwTfvCSmAsT3LUH,3687365256,8,"[3687365256, 3687330601, 3687285217, 3686814756, 3686666446, 3686589707, 3686553233, 3685884679, 3685479631, 3685452851, 3685349163, 3685088567, 3684486339, 3684428635, 3684382930, 3684034159, 3683831300, 3683648677, 3683682128, 3682772003, 3682418847, 3682238191, 3681397697, 3681227029, 3680943378, 3680878810, 3680749429, 3680670433, 3678220391, 3678095719, 3678071838, 3678016901, 3677959518, 3677984237]",1605601434833,1606811034833
YqQxlmrVfrsqFDOJagD_WBQ2d7EkMYJGYAYRVSWLDoRL0nM,3687365256,75,"[3687365256, 3686691627, 3686633989, 3686608743, 3686540162, 3686506663, 3686439463, 3686446102, 3686395333, 3686357760, 3686380924, 3686098882, 3686152984, 3685977929, 3684814171, 3684776622, 3684762447, 3684684011, 3684633850, 3684484630, 3684306992, 3684252320, 3684193756, 3683988565, 3683994458, 3683795318, 3683237114, 3683214094, 3683200119, 3683113334, 3682639761, 3682563336, 3682537593, 3682523795, 3681557496, 3679390212, 3679268470]",1605601434833,1606811034833
nDfjPFXYeMFqEmNyPBfmya1fowKOuLwAlU9xTgDBe5fX4Q,3700868650,8,"[3700868650, 3700785372, 3700696366]",1605256764277,1607675964277
ybMbPHvpLP9-Q41BUogeafZimzu46S9s7yFnKTcx0nHZvsk,3700868650,141,[3700868650],1604047164277,1607675964277
TIcU0Gbuz6ekRZwx-WD08E16E_421ptbwhAwuDiftZVJM1w,3700868650,202,"[3700868650, 3700852913, 3700117257, 3699953178, 3696603837, 3694035759, 3692562349, 3692149363]",1606466364277,1607675964277
tnSJyVS-nyLHVXI3OuI0nHcPtdu60RpZG_XCzEAMLGFlaQ,3700868650,12,"[3700868650, 3700069589, 3697212966, 3694199378, 3693159204, 3692398323]",1606466364277,1607675964277
SIkRqQZMQ5xOf1ZbGZOLoAKlwgbHGDF_IPFqj-lhNy43W4I,3700868650,126,"[3700868650, 3700769966]",1604651964277,1607675964277
qnVJNLgmnN0McmF0cl5oUWq4CiW_4tLKof1d3wxLToW3oNs,3700868650,245,"[3700868650, 3694402649, 3691481077, 3690812904, 3688446702, 3687866603, 3686808963, 3686782611, 3685234345, 3685060640]",1605861564277,1607675964277
qDhx5O6vqZTH-acy06yT6e9vSaBgbWa5WpK9RhM3CqzoYg54g8t8ZAW_,3700868650,145,"[3700868650, 3700683753, 3699526296, 3699338732, 3695735760]",1606466364277,1607675964277
_okoQK530laDzbjC5peOxFS-LIwsgsRHmbbAZVefNeRChmY,3700868650,497,"[3700868650, 3700855204, 3700043592, 3699770546]",1605861564277,1607675964277
JGmVP6oJvuqcBhlgJ7Tikp56GX07-DyLxDHIdUikR32hoLo,3700868650,238,"[3700868650, 3697566917, 3696343722, 3692832226, 3690618186]",1605861564277,1607675964277
vWpJFM67iC1msk-cwuVGOLVS18TVOF2_Yklc1LMHIkT2CA,3700868650,98,"[3700868650, 3700855204, 3700769606, 3700814126, 3700689183, 3700543846, 3700497043, 3699727663, 3699754410, 3699731197, 3699638245, 3699430888, 3699382112, 3699345402, 3698880185, 3698807784, 3698288477, 3698254899, 3698146901, 3698101206, 3698034728, 3697380479, 3697294870, 3697224274, 3696984280, 3696797869, 3696627509, 3695940351, 3695530307, 3694317494, 3694342086, 3694283406, 3692620135, 3692479474, 3692434325]",1606466364277,1607675964277
T-Mz4vobf726StMETo9vYblg86QW-y80e20BpfOM8j7POZo,3700787666,50,"[3700787666, 3696275082, 3689988228, 3688480904, 3687907436]",1605855605033,1607670005033
fUjXS5cQvsrL45YZ2a4BVl-nwn0Lnhm6vDxXrZryHDqiSPI,3700787666,267,"[3700787666, 3699892383, 3699816887, 3699783456, 3699770546, 3699731197, 3699645166, 3699577556, 3699574734, 3699619831, 3699554830, 3699491319, 3699428114, 3699482627, 3699405758, 3699338732, 3699310104, 3698807784, 3698822842, 3698790671, 3698747938, 3698725496, 3698732323, 3698760007, 3698427180, 3698288477, 3698139608, 3698124747, 3698100214, 3698060871, 3698012881, 3697945156, 3697868435, 3697418518, 3697452713, 3697229344, 3697036785, 3697010394, 3696834401, 3696738314, 3696713319, 3696623546, 3696595584, 3696599876, 3696436720, 3696420114, 3696101013, 3696006397, 3696012488, 3695878311, 3695903329, 3695860288, 3695796120, 3695747415, 3695669352, 3695694457, 3695610277, 3695530307, 3695483582, 3695405275, 3695297868, 3695178778, 3694477162, 3694354912, 3694279018, 3694241420, 3694035759, 3693937796, 3693861143, 3693804961, 3693769778, 3693686165, 3693681718, 3693288332, 3693274397, 3693290747, 3692971618, 3692832314, 3692704432, 3692590864, 3692479474, 3692357546, 3692369802, 3692208715, 3691778030, 3691754355, 3691718256, 3691583876]",1606460405033,1607670005033
n0_fCFcOfJ7n29DQX8vxCbADVloLspOArObinM_6eiurgqMVkGNyNIUc,3700787666,114,"[3700787666, 3699358038, 3699248519, 3699163727, 3699117819, 3695990759, 3695935968, 3695941436, 3695878311, 3695854695, 3695626806, 3695553362, 3695456231, 3695405275, 3695318940, 3695322487, 3692726988, 3692701089, 3692684977]",1606460405033,1607670005033
yie6yPz9RFbnzjOmyrc7ZpiDngYnlgCmXyDnVG5q0YoCAhY,3700787666,72,[3700787666],1604041205033,1607670005033
ybMbPHvpLP9-Q41BUogeafZimzu46S9s7yFnKTcx0nHZvsk,3700787666,54,"[3700787666, 3700771571, 3697904103, 3695890598, 3694975443, 3693351080]",1606460405033,1607670005033
KM4HT7J3I_0Dxnp4M-1DUsI09CUFQ2ohdx2WOZpQJOA,3700787666,254,"[3700787666, 3700696366, 3700700809, 3700623644, 3700546422, 3700474757, 3700118753, 3700017840, 3699938245, 3699503326, 3699457182, 3699441186, 3699405758, 3699338732, 3699304738, 3699176585, 3699088259, 3699056026, 3699032064, 3698955443, 3698962105, 3698885489, 3698912150, 3698227614, 3698133125, 3698060871, 3698012881, 3697946033, 3697873607, 3697831137, 3697763913, 3697689348, 3697732051, 3697617941, 3697569352, 3697487240, 3692278963, 3692254696, 3692159150, 3692138608, 3692124327, 3692024641, 3691949004, 3691985692]",1606460405033,1607670005033
uqRmFTU07AUQqpwaxX1JXHgAzxfJV8Oc7MZhX7RnXGMhjQ,3700787666,21,"[3700787666, 3692046816, 3690281024]",1604646005033,1607670005033
iMPpWPUOTHz9K1U4yXMrITsaqmvjvqhgbI5YLcBQrVHv7OxzEsCHEqnX,3700787666,117,[3700787666],1604041205033,1607670005033
bX_rlkPek4rw9BJYzxmAVviqMTief05NR8VT4DBya7YybA,3700787666,141,"[3700787666, 3682931827]",1604041205033,1607670005033
XONSxl_mBSdfikegSk5kYdddcwFgDF2ojUmKVHGwnIZpSQ,3700787666,517,"[3700787666, 3695292415, 3694887498]",1605250805033,1607670005033
5e9rHKdqGWxhJyquLS5_VapxEBywH4QqB8pt376vvNtMtjU,3700683753,203,[],1604035702794,1607664502794
sTgJ5KyVsZr9DaSfTWnFPAQMg2I_jHrvuPeAfZmnaZ6HsQ,3700683753,246,"[3700683753, 3700175494, 3698146901, 3696785255, 3689992666, 3686052658, 3682847464, 3682822106]",1605850102794,1607664502794
bRVJ50lOLTdJ621_ZgnOltx1YO3HK45FXbUruz-Vl4Te8gQ,3700683753,98,"[3700683753, 3696843463, 3693857915, 3692163988, 3692124327, 3691582313]",1606454902794,1607664502794
-MzvZuzenVZQlU3BfRtp5QweTcPNeKyBBCDofyHUKPRJgqdN3xXPLKCT,3700683753,57,"[3700683753, 3700646154, 3700568267, 3700552162, 3699346961, 3698955443, 3698174654, 3696748791, 3696627509, 3696365901, 3696107962, 3696013451, 3695165008, 3694780525, 3694696027, 3694701031, 3693969512, 3693686165, 3692522391]",1606454902794,1607664502794
qDhx5O6vqZTH-acy06yT6e9vSaBgbWa5WpK9RhM3CqzoYg54g8t8ZAW_,3700683753,145,"[3700683753, 3699526296, 3699338732, 3695735760, 3691582313]",1606454902794,1607664502794
g14zDuXZhGwfbJ6xfdhduwP-xE8R0cM4t8IGbt1Akb6Zew,3700683753,266,"[3700683753, 3700453932, 3699350824, 3699099598, 3686219195, 3684504515, 3681976106]",1605850102794,1607664502794
RsFyj-FSgf9xU7tS-xcFtvYy6-wsYJ6oLIAQUfABvjwgOQ,3700683753,63,"[3700683753, 3700498891, 3700483044, 3698227614, 3698115754, 3698004336, 3697872138, 3697831137, 3697747136, 3697699137, 3697671859, 3697618248, 3697331076, 3697294870, 3697253839, 3697230375, 3697122083, 3696436720, 3695890572, 3695797828, 3694463002, 3694001092, 3693942344, 3693861307, 3693776664]",1606454902794,1607664502794
GFfTeuecIeaOq5sC8wbatiM5wtHMZORGzFn19cQX4THKDLo,3700683753,54,"[3700683753, 3700453932, 3699310104, 3699165105, 3698984371]",1606454902794,1607664502794
V3aZbq2f3yc9aAlpiAQRNhCGu44UdegPTRodkD2Cgi1u5cp7ry55ggVw,3700683753,555,"[3700683753, 3700497043, 3699957795, 3699350824, 3689390320, 3688510095, 3688089363, 3685609636, 3685333288]",1605850102794,1607664502794
ybMbPHvpLP9-Q41BUogeafZimzu46S9s7yFnKTcx0nHZvsk,3700683753,5,"[3700683753, 3700646154]",1604640502794,1607664502794
-K2AQQ3HBtq70pP-sNgm7y5uFx0ihCF9lRYyzbTHZcFQgzo,3653778656,517,"[3653778656, 3652799171, 3648761465, 3648573182, 3647064306, 3645596154, 3643884058]",1603664259786,1604873859786
NGXyDVOArc01edneHtULheVQFrq9lBcRLkdXNB7-lYvX5uU,3653778656,203,"[3653778656, 3653642752, 3653549329, 3653509182, 3653005554, 3652874119, 3652770425, 3652516168, 3652479800, 3650668571, 3649295150]",1603664259786,1604873859786
GR0s26gSnlDbhqQ4jqthJ0lux8PnHtCHoRDxbgdWOWmpPw,3653778656,202,"[3653778656, 3650706293, 3650556584]",1602454659786,1604873859786
Hmz5nM8EgB0LSvYbAgx3Fxg3JUYAfoA020aWQ4_aG_bCNKY,3653778656,117,"[3653778656, 3653734837, 3653682071, 3640694167, 3639687108, 3639645977, 3639546666, 3639526759, 3638909416, 3638931239, 3638057217, 3637938234]",1603059459786,1604873859786
AuAMpVS8bTS_3hHMxh8h5KcU89w0W3jiwbYX7WdHHhYlNA,3653778656,62,"[3653778656, 3653772523, 3653734837, 3653666730, 3653603029, 3652953744, 3652862694, 3652782931, 3652652397, 3652591963, 3652536042, 3652470780, 3652369571, 3652286868, 3652193734, 3651490165, 3651401546, 3651272292, 3651147162, 3651022159, 3650881253, 3650677088, 3650628937, 3650461590, 3650050382, 3650023919, 3650000236, 3649900938, 3649862389, 3649752225, 3649692075, 3649659811, 3649420527, 3649345473, 3649269579, 3649281709, 3649216112, 3649165797, 3649144128, 3649120731, 3649067643, 3648570378, 3648475401, 3648397992, 3648401661, 3648223426, 3648154825, 3648033895, 3647861995, 3647636010, 3647592318, 3647566929, 3647551447, 3647468774, 3646972025, 3646894582, 3646873332, 3646745795, 3646686265, 3646619415, 3646600237, 3646542519, 3646327276, 3646274072, 3646208535, 3645562003, 3645492047, 3645443402, 3645349537, 3645338949, 3645212512, 3645060503, 3644902502, 3644695350, 3644633391, 3644570542, 3644052208, 3643988886, 3643817597, 3643739023, 3643552352, 3643502063, 3643379156, 3643353664]",1603664259786,1604873859786
8Orp4GbnuVnA3qHI2kJD59Pc5DjM8AJAhKG5KHLm7zF92pQ,3653778656,111,"[3653778656, 3653781506, 3641538510, 3637813055, 3637418187, 3637163274, 3635846652, 3635808674, 3635563770, 3635468002, 3635125071, 3633292855]",1603059459786,1604873859786
D-ssn95EIhiUXByxWxvu3x9RjPIztwDxl7lSIOFPoivHK22R_0L18TIn,3653778656,236,"[3653778656, 3653671526, 3653642752, 3652576742, 3652521611, 3649143856, 3648930891, 3648884803, 3648649587, 3648565394]",1603664259786,1604873859786
SnKIQujy55d0rG4fvcH5ggSgAlFXn3Bnkl8tUGxyCttPfjL9OmABLDSZ,3653778656,61,"[3653778656, 3652342930, 3651363453]",1602454659786,1604873859786
8UVgxTHtdvng_vDgIwYM0QIXIW35NqhS8rvqRdL4HIKSwiVEaOj5SLik,3653778656,2,"[3653778656, 3652903714, 3652697864, 3652687713, 3652286868, 3651125434, 3649821196, 3649800469, 3646903095, 3646348389, 3646291770, 3645331865]",1603664259786,1604873859786
znN5GasccRRT7CWmoWuB3gsEaKjo5-24EctU3z5WG6y0nPU,3653778656,98,"[3653778656, 3653020877, 3652903714, 3652697864, 3652687713, 3652394031, 3652286868, 3652310007, 3651241703, 3651125434, 3649800469, 3649313187, 3648138245, 3647738085, 3646903095, 3646850877, 3646276379, 3646291770, 3645134519, 3644877852, 3643374799]",1603664259786,1604873859786
YhYFxk_G7AVJx-UqZRk1Vrkn_n8-IkTxj3gt5akN74KKpQ,3652903714,236,"[3652903714, 3644903648, 3619822547, 3615822405]",1601789638138,1604813638138
GFfTeuecIeaOq5sC8wbatiM5wtHMZORGzFn19cQX4THKDLo,3652903714,59,[3652903714],1601184838138,1604813638138
h56QSWWlUbkZ2ihsUdssBJwZ11slU72CZCtp4pPSr5Vyzud0un71rSUg,3652903714,497,"[3652903714, 3652687713, 3651417499, 3651330481, 3651014265, 3650813835]",1603604038138,1604813638138
a3IJggre-RzN4lrEjsF2IJGJTRhJouYemm3otlPgVcCPfi01BxN76wQ7,3652903714,39,"[3652903714, 3648436274, 3642260047, 3629852110]",1601789638138,1604813638138
rCRzCI97bMdNH77tr-nNb7pUV4HgaR91z2CRkDFWEep1CxQ,3652903714,69,"[3652903714, 3646916389, 3640460936, 3633309443]",1602394438138,1604813638138
D3QkoJB7xPfpLIcNp3tqIchkD99Kg-txgO-kK6YAUA,3652903714,22,"[3652903714, 3651284464, 3649963447, 3649880656, 3646982075]",1603604038138,1604813638138
D3vRHXL_ss0Czm59dfMtYqPL9i99MAJGGVesdC2xWVRXKsgTVtJUzH1n,3652903714,111,"[3652903714, 3652507423, 3648898889, 3648792476, 3644158240, 3644025647]",1603604038138,1604813638138
0qIUYO9JvLsYFT23diC_uSpGaoAZ2IMTbY_5OWGtfAj4Yw,3652903714,84,"[3652903714, 3652862694, 3652792265, 3648565394, 3648556559, 3648509743, 3644880529, 3644726038]",1603604038138,1604813638138
8UVgxTHtdvng_vDgIwYM0QIXIW35NqhS8rvqRdL4HIKSwiVEaOj5SLik,3652903714,2,"[3652903714, 3652697864, 3652687713, 3652286868, 3651125434, 3649821196, 3649800469, 3646903095, 3646348389, 3646291770, 3645331865]",1603604038138,1604813638138
znN5GasccRRT7CWmoWuB3gsEaKjo5-24EctU3z5WG6y0nPU,3652903714,98,"[3652903714, 3652697864, 3652687713, 3652394031, 3652286868, 3652310007, 3651241703, 3651125434, 3649800469, 3649313187, 3648138245, 3647738085, 3646903095, 3646850877, 3646276379, 3646291770, 3645134519, 3644877852, 3643374799]",1603604038138,1604813638138
MZUz8bE0KfQr4gU0jan7b-W20g8yNzfXNhnmmFtMAIF2ODD1BAvDSBHl,3652687713,81,"[3652687713, 3652631276, 3627204234, 3627150455]",1602385675582,1604804875582
h56QSWWlUbkZ2ihsUdssBJwZ11slU72CZCtp4pPSr5Vyzud0un71rSUg,3652687713,497,"[3652687713, 3651417499, 3651330481, 3651014265, 3650813835]",1603595275582,1604804875582
GFfTeuecIeaOq5sC8wbatiM5wtHMZORGzFn19cQX4THKDLo,3652687713,113,"[3652687713, 3652437914, 3651934236, 3650695991, 3650375385, 3650229221, 3649649163, 3649165797, 3649103263, 3649035047, 3648436274, 3647507614, 3646033432, 3644581494]",1603595275582,1604804875582
R2vRmvrh059vb2qMuAqmImm9cl-ssv7R_hCO1tqpTrbhSA,3652687713,164,"[3652687713, 3652680433, 3652605140, 3652489341, 3652337962, 3652266278, 3652164640, 3652006627, 3650075205, 3649903222, 3648727214, 3646659809, 3645443402, 3644877852, 3643628031, 3643588753, 3643468569, 3643472162, 3643434165, 3643306469, 3642533475, 3642319321]",1603595275582,1604804875582
0Kvr81eAemmyisMeI8utSwsx3yPCmm1_NGt5C5G2CMfipQ,3652687713,39,[3652687713],1601176075582,1604804875582
8UVgxTHtdvng_vDgIwYM0QIXIW35NqhS8rvqRdL4HIKSwiVEaOj5SLik,3652687713,2,"[3652687713, 3652286868, 3651125434, 3649821196, 3649800469, 3646903095, 3646348389, 3646291770, 3645331865]",1603595275582,1604804875582
znN5GasccRRT7CWmoWuB3gsEaKjo5-24EctU3z5WG6y0nPU,3652687713,98,"[3652687713, 3652394031, 3652286868, 3652310007, 3651241703, 3651125434, 3649800469, 3649313187, 3648138245, 3647738085, 3646903095, 3646850877, 3646276379, 3646291770, 3645134519, 3644877852, 3643374799]",1603595275582,1604804875582
wFn3Fzk-35afmEUr5pSqJLy2UlcO93A-mfDF36cUl9Usww,3652687713,53,"[3652687713, 3652104806, 3650420503, 3643160255]",1602990475582,1604804875582
q6Y1hZ5LTiljmiJUN6Upt6VBpzMTKzW5H7rW5_RLtrlCqw,3652687713,30,"[3652687713, 3652400519, 3650482174]",1602385675582,1604804875582
VFL2KI-rVVGFUQsdZ5uIgFkV8Oh42yuevJ-4SsuzuhwHxA,3652687713,61,"[3652687713, 3624181513]",1601176075582,1604804875582
NGXyDVOArc01edneHtULheVQFrq9lBcRLkdXNB7-lYvX5uU,3652394031,121,"[3652394031, 3650984560, 3639300431, 3637646866, 3632930261]",1602975637141,1604790037141
d8mAjYYQBDuhg7GkgES4lSl4802bLA2xpEss4AnjKnHu66pVp-6ad6H2,3652394031,12,"[3652394031, 3652337962, 3652213147, 3652137385, 3651272292, 3650911011, 3650695991, 3650659905, 3650589589, 3650583986, 3650484492, 3650015087, 3649927567, 3649863278, 3649748999, 3649596068, 3649338027, 3649258580, 3649142027, 3648638164, 3648617339, 3648600266, 3648259099, 3648210769, 3648062071, 3647816429, 3647860368, 3647675877, 3647610103, 3647104384, 3647037550, 3647019269, 3646982075, 3646775353, 3646296513, 3646246996, 3644940905, 3644677018, 3644730865, 3644633391, 3644570542, 3643268775, 3642500143]",1603580437141,1604790037141
Jib5A3g9z3epp1hUZxL67m380UnQeIo_wRKUV6So30fv6Ek,3652394031,245,"[3652394031, 3652214653, 3651700645, 3651480437, 3651283287, 3647479957, 3646624718]",1603580437141,1604790037141
LqNwBLY5NtZn_Hz908lS5X93sXdPIDsyBcI1AStHqU8CyA,3652394031,82,"[3652394031, 3643673349, 3642137232, 3641327262, 3629788341, 3629305527]",1602370837141,1604790037141
vNu9wgnn2aHsL9Em-NVjFzn6XtkB1z_6niavXsLu_E3OPfU,3652394031,81,"[3652394031, 3650050382, 3649785981, 3648448246, 3648259099, 3642964000, 3642938768]",1603580437141,1604790037141
8UVgxTHtdvng_vDgIwYM0QIXIW35NqhS8rvqRdL4HIKSwiVEaOj5SLik,3652394031,104,"[3652394031, 3647742366]",1601766037141,1604790037141
znN5GasccRRT7CWmoWuB3gsEaKjo5-24EctU3z5WG6y0nPU,3652394031,98,"[3652394031, 3652286868, 3652310007, 3651241703, 3651125434, 3649800469, 3649313187, 3648138245, 3647738085, 3646903095, 3646850877, 3646276379, 3646291770, 3645134519, 3644877852, 3643374799]",1603580437141,1604790037141
7Zfux73K4DGicdnzCtlldaeG8iqB2WR-EudYa9PgYI1icxE,3652394031,147,"[3652394031, 3651878971, 3651885177, 3651850820, 3651737630, 3651122466, 3646936492, 3646848690, 3645356959, 3645350917, 3645011521, 3644718141, 3644731024, 3643183305, 3643117422, 3643094772, 3642973177, 3642379543]",1603580437141,1604790037141
MgkVRCAhuRC_940xJYUOGiihC5StCfGjtyNo6vXxFXIitA,3652394031,7,"[3652394031, 3625738773, 3614231184]",1601161237141,1604790037141
OVBX6yYh7mwiIFt_YFK8TI92nHoTY-RqXb7W8mJFNvBgXxc,3652394031,22,"[3652394031, 3652137385, 3644549770]",1602370837141,1604790037141
OdBEq_I1t6gqSyEvKJ1KW7zVSn4YF7-j-VXmcAAm0HhVCSU,3651744093,518,"[3651744093, 3651665524, 3651584570, 3651445841, 3651316032, 3651284464, 3649927567, 3649678973, 3648610951, 3648532682, 3648452510, 3648381577, 3648319922, 3646750867, 3643847208, 3643786801, 3643579583, 3643540598]",1603531900884,1604741500884
ZVTveiR-DdetNpXlJljVX5wusQ6Ngo_u9hTxRZ-5rM8ggVsQrKKLIGM9,3651744093,41,"[3651744093, 3651445841, 3651374799, 3651344208, 3649927567, 3649662271, 3648722354, 3648610951, 3643593705, 3643368561]",1603531900884,1604741500884
RVeqMi2C56JNUXvQD3occEmy6RMrRU6teNGxruYHTj7OuU8,3651744093,22,[],1601112700884,1604741500884
XovD_OJ3juWKg1e_SMoXFuaDkR2pZHroV7MhtxLK-KUj_Pw,3651744093,37,"[3651744093, 3650182302, 3650165381, 3650132978, 3648974784, 3648867921, 3644269354, 3644231706, 3644179000, 3644195179, 3642831787, 3642807593, 3642784024, 3642709689, 3641280449, 3641222371, 3641229944]",1603531900884,1604741500884
9x0tiHDCvpnCwh6PGOApXVMLSIZaKsOWo1LN5cDvYbpRF4k,3651744093,121,"[3651744093, 3651245867, 3651145949, 3650234143, 3650182302, 3650075205, 3650049855, 3650013981, 3649937402, 3649888945, 3648974784, 3648808044, 3648727214, 3648742746, 3648687801, 3648640517, 3648518009, 3648511024, 3648421162, 3648343812, 3648319922, 3648251015, 3648131722, 3647868040, 3647128874, 3647066007, 3646916389, 3646591348, 3645920195, 3645866949, 3645832718, 3645816527, 3644323517, 3644238195, 3644264618, 3644154768, 3644150311, 3644145871, 3643799132, 3642868492, 3642831787, 3642807593, 3642784024, 3642709689, 3641344445]",1603531900884,1604741500884
h774vV-CKSLYNfVGDSi3EAATh1izrPfNhBf3p_grVAiCrz0,3651744093,147,[3651744093],1601112700884,1604741500884
HIyLQno23bKRL09Q37jvGvEu3zqIWhEtGK9lTjmq76E0HA4,3651744093,89,[3651744093],1601112700884,1604741500884
jbkcwsefXnPB936ac1SWWBV3nCQgaW6UeVMYaIk-fiwSMBRAKLcBpLkW,3651744093,164,"[3651744093, 3651685978, 3651539326, 3650635850, 3650450882, 3650104746, 3648998044, 3649000112, 3648971540, 3648792476, 3648629671, 3648574426, 3647742711, 3647647373, 3647610103, 3647535327, 3647522310, 3647402114, 3647370384, 3647091085, 3646243497, 3646219897, 3646154297, 3646112021, 3645937009, 3645911297, 3645872367, 3645823538, 3645762081, 3645738351, 3645673187, 3645569272, 3644713018, 3644526896, 3644510595, 3644489918, 3644306932, 3644350911, 3644257821, 3644223704, 3644165661, 3644210891, 3644096331, 3643898087, 3643882576, 3643843094, 3643744460, 3642868492, 3642807593, 3642756218, 3642586246, 3642259478, 3642213731, 3642126076, 3641212376, 3641229944]",1603531900884,1604741500884
V3aZbq2f3yc9aAlpiAQRNhCGu44UdegPTRodkD2Cgi1u5cp7ry55ggVw,3651744093,245,"[3651744093, 3651607679, 3651523526, 3651286059, 3651241703, 3650621217, 3650484492, 3649873656, 3649768708, 3649338027, 3649331008, 3649004158, 3648574426, 3648046373, 3647860368, 3646982075, 3646936492, 3646093045, 3646012812, 3645928441, 3645469314, 3645201255, 3644910141, 3644538387, 3644467363, 3644481456, 3644264618, 3643691283, 3643472162, 3643173729, 3643082828, 3642969337, 3642983240, 3642868492, 3642863683, 3641787371, 3641801086, 3641656586, 3641499400, 3641386548, 3641212376, 3641229944]",1603531900884,1604741500884
DgYdTc5ZGNNOCX6CempM7Iz1Fq_FnWH71tzUDN0ZTIQ2EBc,3651744093,119,"[3651744093, 3651648239, 3651639283, 3651302707, 3651260823, 3650817359, 3650678944, 3650537207, 3649880656, 3649795460, 3649717503, 3649666035, 3649596068, 3648673906, 3648617339, 3648603641, 3648530905, 3648387860, 3648336072, 3648237229, 3648210769, 3648105616, 3646991605, 3645600311, 3645350241, 3645166542, 3645150673, 3645040473, 3644676164, 3644671422, 3643592959, 3643552352, 3642212528, 3642174485, 3641824166, 3641645268, 3641660313]",1603531900884,1604741500884
x-yyb1VW9DS2sSC8jBx9_MxT8o62EBirrqo_OASuoqre2g,3650019667,104,"[3650019667, 3650015087, 3649907344, 3649503266, 3649306236, 3648138245, 3648005526, 3646950658, 3646819833, 3645636411, 3643260257, 3643234509, 3642065809, 3640826404, 3640718834, 3640240395]",1603442492197,1604652092197
4cvaD6TSf2H4A5Iz8DSQqniv86vfaxxORPZaRfVpnJRUM4jbd9auWPDV,3650019667,114,"[3650019667, 3650015616, 3649900938, 3649863278, 3649722919, 3649565683, 3649470081, 3649398473, 3648806354, 3648792476, 3648727214, 3648694731, 3648629671, 3648565394, 3648359279, 3648296893, 3648289820, 3648269776, 3648154825, 3648052165, 3647866294, 3647197889, 3647089614, 3647026622, 3647020307, 3646953304, 3646936492, 3646863791, 3646659561, 3646595262, 3646498672, 3646423328, 3645864843, 3645589951, 3645377811, 3645350409, 3645225363, 3645176738, 3645130956, 3645020355, 3644872501, 3643393471, 3642557635, 3642562538, 3641053540, 3640994291, 3640931299, 3640476856, 3640471423, 3640317043]",1603442492197,1604652092197
eBn0pw-U7ffJn40Y6pZYIVHt31xsMCSoW1wpekVW2egI774,3650019667,12,"[3650019667, 3646044360, 3641593643, 3637082580, 3632716073]",1602837692197,1604652092197
